,Text,Biased
6483,please read this international blackmail from the zionazis adl who have the audacity to call iceland guess wh� httpstcoi3tvlnbhyc,1
6484,tarekfatah rcmpgrcpolice if they can invite zionazi jews who as dual citizens of israel murder thousands palestin� httpstcoyhsek2upow,1
6485,paulsan42117074 nothing but vile zionazists propoganda not going to fly that era is gone,1
6486,mademan34 risetoflyy the rothchild zionazis httpstcoml81zxliec,1
6487,"lebensraum continues unabated
ss style zionazis in israel
their ss masters taught them well
and they are the civili� httpstconl61xeapva",1
6488,swilkinsonbc if the zionazis thought they would get away with it they would have gas chambers for the palestinian� httpstcoizamszbvoh,1
6489,saulbenkish condemning ultraracist zionist led apartheid israel and its zionazi warcriminals cannot be repeated� httpstcozndq2rda4m,1
6490,at least putins trying to protect his own in syria against terrorists but not against  zionazi us attacks  ru� httpstcoezibaxm19n,1
6491,yes but it still needs a power like russia or china to back up iran with a warning to the zionazi empire to bac� httpstcoy8hnputviq,1
6492,zionazi calmly says the torah tells jews its ok to kill idol worshippers including christians,1
6493,raniakhalek if this was a nazi he would be all over the world news but no so when it comes to zionazis,1
6494,the zionazi us and zionazi israel may start a war in iran but it will end when the zionazi us and zionazi israel a� httpstcofioy6bkku7,1
6495,note the total silence from the spineless doubledealing russian govtclearly in zionazi pockets israel took ou� httpstco5ysxtz08pz,1
6496,swilkinsonbc dont those zionazi snipers have any kind of a moral compass they shoot and kill unarmed people who� httpstcof35fnyi4ou,1
6497,"evil bastard
zionazi",1
6498,swilkinsonbc gregalach the zionazis dont care their blood lust is insatiable,1
6499,jodicasey8 sjabulhawa typical clueless zionazi diatribe,1
6500,you cant make this shite up lying madman says i rocked up to him in local park shouting zionazi and rothschild h� httpstcofplvigffaw,0
6501,"heres the thing i provided evidence to sharmine and then she liked tweets calling me a zionazi 

i dont think� httpstcog0hit1gxro",0
6502,marklevinshow mark levin another zionazi this isnt about iran moron nucleararmed rogue violent aggressive� httpstcolhaewamuqe,1
6503,marklevinshow assad is fighting alqaeda amp isis its your kind zionazis that support terrorists including the� httpstcoypknmq76jk,1
6504,of course its possible but it wont happen because most of the un is in the clutches of the zionazi us empire whi� httpstcolcq3noo75f,1
6505,"attacked by a zionazi ciami56mossad financed and trained hong kong assassin who was unsuccessful
hong kong acto� httpstcoeeovavfvig",1
6506,idf child killing zionazi pig liars freegaza bds,1
6507,"swilkinsonbc for the zionazis its another day in sports killing they see it as housekeeping pest controlling 
w� httpstcoufb4k7jdrf",1
6508,birthright101 abdmfarra only terrorists are the zionazis israel and its shameless supporters,1
6509,i doubt the sincerity of your antifascism since you recently seemed to condone calling jews zionazis and lecture� httpstcolkfbmwxhwb,0
6510,"shurterd zionazis

httpstcok0fvdg2ahx",1
6511,aptully swilkinsonbc dublinactivist the zionazis are the next generation of racist wwii nazis  they are a political cult that could care less about moralsreligion power over the world is what they seek,1
6512,it�s only zionazi terrorism  httpstcoqmf5eznrvi,1
6513,1humanagenda thequeenliberty teamuprgc arash42057829 realdonaldtrump zionazi luciferians,1
6514,jacobawohl jacob zionazi must go httpstcoyf00ytyox8,1
6515,eddiedonovan you are jiving bc the zionazis have ordered you to smear muslims,1
6516,disclosureontargeting global nwo program with zionazi masonic satanist vatican rothschild fingerprints intel age� httpstcopgk8htc1ia,1
6517,asawinstanley andrewfeinstein poor zionazis they must be in a rage over their deception lies and spin being ex� httpstcoiqvdilohra,1
6518,the zionazi mafia regime of trump trashes yet another international agreementtrump announces us withdrawing fro� httpstcotyawdyoepx,1
6519,robbystarbuck nanhayworth corybooker cnn realdonaldtrump what is the difference between the nazis and zionazis� httpstcowyjoapnx5w,1
6520,why do so called western democracies shrug off zionazi terrorism as if it isnt happening on a daily basis� httpstcob840nrlkk2,1
6521,these are your zionazis at work yairnetanyahu httpstcoswz3ra08sw,1
6522,nvlynette sdevellis mogadissues ilhanmn thats right criticizing the zionazi regime in israel for its war crim� httpstcojy3rmwgziy,1
6523,rt derorcurrency zionazi agent provocateur to run for eu parliament httpstcoynpcfwbzfb,1
6524,"heres the thing i provided evidence to sharmine and then she liked tweets calling me a zionazi 

i dont think� httpstcog0hit1gxro",0
6525,juniorsopra1 gabyverdier zionazis reached the semimoon halfmoon of their salafist saudi friends neverever the moon ,1
6526,kgilsinan reuters zionazi creeps,1
6527,israeli sniper shot palestinian security officer in gaza  usa backed steal land zionazism housedemocrats� httpstcovterermob3,1
6528,mdubowitz the zionazi armed thugs have been shooting school children for the past 30 years nobodys scared of them,1
6529,rt onio44 dodonanidodo menabster zionazis,1
6530,"don�t forget �genocide� 

like �zionazi� they figure it�s especially painful as they turn what actually happened� httpstcob7dferl9sy",0
6531,lovejoy999 dublinactivist misschazmatazz brookebay21 rachael is a zionazi,1
6532,"israeli navy attacks gaza fishermen detains two  usa backed zionazism housedemocrats
 housejudiciary� httpstcoaopagayao3",1
6533,aliciavperry they remind of what i read about what happened to jews in europe now those zionazis are doing the sa� httpstcoh2ocskezpu,1
6534,"realdonaldtrump being a stupid zionazi tool must feel great lol
hey build the wall remember that",1
6535,rt nicegook it�s only zionazi terrorism  httpstcoqmf5eznrvi,1
6536,"swilkinsonbc for the zionazis its another day in sports killing they see it as housekeeping pest controlling 
w� httpstcoufb4k7jdrf",1
6537,"borzou think tank  are you kidding
fdd is a disgusting zionazi pressure group and its psychopathic leader d� httpstconpqvjhpwxg",1
6538,genuinerebel mendelpol louiserawauthor onelifestand87 mate zionazi is a fucking racist slur this is the exact� httpstcokubaxvdkxb,0
6539,"israel is a state of apartheid and zionazi
zionazi thieves
israelicrimes 
israel
libanon httpstcolmbw1s33ss",1
6540,"rt turkiswaqia israel is a state of apartheid and zionazi
zionazi thieves
israelicrimes 
israel
libanon httpstcolmbw1s33ss",1
6541,catpurry9 abe is just your typical garden variety zionazi,1
6542,"tell me again how judaism is not zionazism

its an evil society carpet bomb the lot of them

rabbi david barhayim

httpstcoh6tbhgb7pc",1
6543,that us zionazi mafia capo pompeo has a permanent smirk on his dial when he talks to lavrov as if to say get� httpstcorkjo80kzlw,1
6544,rt maxgross catpurry9 abe is just your typical garden variety zionazi,1
6545,bretstephensnyt aoc everyone who supports human rights for palestinians is an antisemite for colonial zionazi� httpstcoxlb8cdlh4c,1
6546,rt griffz71 timand2037 laparla zionazis in action they will burn in hell,1
6547,daysofpalestine criminal zionazis,1
6548,cjwerleman dangerous trend in france looks like french zionazis very bzy these days remember holocaust started th� httpstcot1ckccvkcy,1
6549,raniakhalek don�t ask the warmongers neocrazies or likudnicks they have zionazi induced dementia,1
6550,rt gabriel67891734 why are the zionazis attacking oil tankers in the gulf of oman httpstcoufuug75anc,1
6551,yet another right wing us terrorist shootng of civilans this time in elpaso but the zionazi run trump regime wi� httpstcoruoao9z7a0,1
6552,nytmes amp foxnews dont report on neonazi hitlerworshipping israeli rabbis they suppress news about zionazis t� httpstco54dqwxgzwn,1
6553,us caused billions of dollars in damage to venezuela since 2013 and like nazi propagandist gorbals the zionazis bl� httpstcougdv38tu3t,1
6554,zionazi israeli squatters spray machine gun fire on crowds of state of palestine protesters carrying protest signs� httpstco2gfu3ltdzy,1
6555,danpam14 independent back to mental illness and antisemitism the last stand of the zionazisfollowing faithful� httpstcokthp87su4w,1
6556,billfarnsworth7 maybe the zionazi likes the word blockade better,1
6557,glenys wright describes israelis as zionazis reckons the israeli government were behind isil and believes that j� httpstco3edhq1cn6a,0
6558,"i had my face photoshopped into a gas chamber 

my favourite insult was zionazi netanyahu whre ct shill� httpstcoamlbt8d3pa",0
6559,haaretzcom antisemitic to call for justice amp equality thats zionazi 101,1
6560,maybe tommeh could go live in israel he loves  it so much says he�s a zionazi and poses with the idf he�d be per� httpstcozgfzxirowk,1
6561,racist apartheid state zionazis dont spare even  black soldiers who protect them,1
6562,rt hayat5001 raniakhalek if this was a nazi he would be all over the world news but no so when it comes to zionazis,1
6563,trnshow youll fit right in with the other neoliberal propagandists on the show  saw you on joe rogan you zionazi piece of shit,1
6564,more pls amp with explicit warnings to the zionazi empirewaters off syrian coast closed off for russian navy mis� httpstcofxv9j0nijc,1
6565,strange how this resembles the zionazi modus operandi  httpstcorof1qmaoiq,1
6566,sensanders bipartisan defence of zionazism is an obscenity,1
6567,zionazi criminals israelicrimes apartheidisrael httpstco8s0g4plp5a,1
6568,pls read amp share true story i know not just mercer weasel adelson amp other right wing zionazis gave trump gazilli� httpstco7x6sjlh9wt,1
6569,yes he should resign and so should the entire lying dem leadership  not their genuine antineocon antizionazi� httpstco1zkaf0gkg4,1
6570,watch the spineless sobs buckle russian and chinese too total craven silence from everyone after this zionazis t� httpstcoq5rin2qk3m,1
6571,"i had my face photoshopped into a gas chamber 

my favourite insult was zionazi netanyahu whre ct shill� httpstcoamlbt8d3pa",0
6572,while corrupt craven arab muslim amp un govts all look the other way blackmailed amp bribed by the zionazi ent� httpstcojpfshfwnhp,1
6573,who is a bigger threat to democracy bibi or trump  usa backed steal land zionazism housedemocrats� httpstco8hlokxnmoc,1
6574,good news if erdogan doesnt cave in its the first step for turkey to leave the zionazi nato empireus senat� httpstcouew8evjhh2,1
6575,plantflowes let the zionazi netanyahu fight his own battles for the brutality of zionism americans read books� httpstco8pg2gyc0sv,1
6576,amaninthesun these ongoing provocations is how wars begin i bet the zionazis are itching,1
6577,gop moves to undermine impeachment as a rabble mob much as the zionazi settlers bum rush the muslim mosque on the m� httpstcopueqddxjzi,1
6578,according to zionazis in order for you not to be anti semitic you have to support israel�s murder of palestinian ch� httpstcomxnqqjrskl,1
6579,send these zionazi ashkenazi barbaric murderers back to where they came fromlord knows it�s not palestine the holy� httpstcodb36kleg7h,1
6580,"don�t forget �genocide� 

like �zionazi� they figure it�s especially painful as they turn what actually happened� httpstcob7dferl9sy",0
6581,abbymartin nofascistlies sad our fascust zionazi papajoseph begging us roots for gra yes sad to see our c� httpstcolcugwdq6sb,1
6582,rt feekq cazram1 speakerpelosi all the dirty filthy words in the dictionary defines zionazist,1
6583,the real terrorist are the occupying  zionazi ,1
6584,"shuttstaffel zionazi style
wsj",1
6585,yourfriendzippy zionazis propoganda hopefully brits not going to fall for this zionists shit,1
6586,the so called bahrain conference amp jared 666 kushners peace plan was just a smoke screen for this zionazi terror� httpstcommwdfoc9fi,1
6587,"kthopkins your antisemitism is worthy of the zionazi you represent

grouppalestine httpstconnc6omz7jl",1
6588,rt talkestani zionazis in action httpstcoqvhvpnkssh,1
6589,swilkinsonbc netanyahoo a zionazi thinks he will achieve zionists dream of greater israel in his life time not going to happen,1
6590,"i had my face photoshopped into a gas chamber 

my favourite insult was zionazi netanyahu whre ct shill� httpstcoamlbt8d3pa",0
6591,ibutterfly34 samslamdunkiam berniesanders another one called me a zionazi bitch they�re lovely,0
6592,zionazi youth jared kushner is allegedly to blame for absurd illegal apartheid israeli squatter plan in state of pa� httpstcofy5b3h9nza,1
6593,swilkinsonbc unbelievablezionazis,1
6594,barbaraslavin1 alivaez fdd mdubowitz fdd is just another shrill nauseating offshoot of the zionazi lobby in th� httpstcohbirtk3clm,1
6595,"thousands call for zionazi childkilling war criminal netanyahus indictment httpstcoh6whrdtsh6
endgazasiege� httpstcocu16m3qpkn",1
6596,jimmydore msbhavens1 yascha is a munich born polock zionazi boot locker for the establishment he and others ju� httpstconyp4usqtxv,1
6597,chaddwilkinson joshawaraleigh billfarnsworth7 aipac me an antisemite kiss my fat jewish ass zionazi,1
6598,imagine me saying i want an ethnically homogenous country what would the zionazis say they would be up in ar� httpstcono3lpothad,1
6599,angelojohngage zionazis,1
6600,reallygraceful more bs from the delusional paranoid psychopathic thieving zionazi sinagogue of satan  you cannot� httpstcot8kuddhbxy,1
6601,of course they�re not america�s closest ally it�s all po the zionazi propagandastop giving zios us bloody benjam� httpstcooesg772dnw,1
6602,swilkinsonbc how about expel all zionazis of palestine,1
6603,america is ruled by zionazi scum,1
6604,hes convinced of zionazi control of the media believes that cameron relies on jewish roots for finance and is� httpstco9g27sxurgi,0
6605,realsarahidan bug off you fn sellout palestine will be free no matter the zionazis or their sellout slaves in the arab world bds,1
6606,the zionazicatholic cult is not even trying to hide himself anymore httpstcoqk4sfwnirr,1
6607,at this point youve been continuously defending an antisemite who called ruth smeeth a zionazi so yeah youre an� httpstcoswcjbokwok,0
6608,"no like israel they own the us
like biden is fond of saying about zionazi israel  there is no light between us� httpstcoahktib5h5e",1
6609,happy iftar to zionazis soldiers enjoy,1
6610,"yourfriendzippy france ideal playground for zionazibumchummery amp muzzodislike 
come ter think er itquite a few places like that around coughcough",1
6611,edipyuksel idf zionazi crimes typical antisemitic garbage,0
6612,but judaism and zionazism are completely different sarc httpstcosyafr81xpt,1
6613,disclosureontargeting in us uk worldwide nsacentralbankerzionazisatanistrun every single human is under re� httpstco0vdznos40v,1
6614,maybe tommeh could go live in israel he loves  it so much says he�s a zionazi and poses with the idf he�d be per� httpstcozgfzxirowk,1
6615,fortherecord swisscheeseandbayonets also brought out long lines of what i can only assume are hidden hand zionazi� httpstcoy5fgntksx9,1
6616,example of zionazi soldier�s courage ,1
6617,swilkinsonbc zionazi regime in israel has been engaged in ethnic cleansing for decades right before our eyes amp wit� httpstcogf0k8h7uwh,1
6618,disclosureontargeting in us uk worldwide nsacentralbankerzionazisatanistrun every single human is under re� httpstco0vdznos40v,1
6619,i�m simultaneously a �zionazi� for saying �after the holocaust the jews really needed a homeland amp this is what we�� httpstcoxa1nmyznab,0
6620,expressionessd1 kieronturner95 �zionazi� doesn�t seem antisemitic to you,0
6621,covington teen sues the lying slandering defaming warmongering hatemongering deceiving zionazi fake news� httpstcoj91q71bzge,1
6622,zionazi terorist httpstcolon2cdr9rq,1
6623,lets hope so but who knows how malleable erdogan is when it comes to serious zionazi us pressure�no other opt� httpstcophcxa7oqnp,1
6624,ruthanasia any civilized and humanist fellow should boycott the zionazis,1
6625,albert einstein was asked to become the first israel president he refused citing his concern the zionists would be� httpstcopzfzhaiech,1
6626,what can you expect we all know the usa is now the zionist nazi homeland under total zionazi controlwhy even b� httpstcodgbmwrmpjp,1
6627,"rt purplhaze42 nazis of a feather receive wishes from zionazistan 
httpstcohrdtffwuqx",1
6628,d4nf0x rothschild zionists and zionazis are popular as well,1
6629,zavi13 stillupon mamiwata cornishdamo i wonder when the extreme crimes of zionazi apartheid israel will be� httpstcorqomoawdre,1
6630,jerusalemnews1 marcorubio lindseygrahamsc bnetanyahu unbelievable this low life zionazi invades palestine murders and terrorizes its people then has the audacity to claim that he is the victim ain�t that some shiite bds grouppalestine,1
6631,raniakhalek zionazi terrorists,1
6632,according to zionazis in order for you not to be anti semitic you have to support israel�s murder of palestinian ch� httpstcomxnqqjrskl,1
6633,loveheals9 angryvoice oliverkamm gsoh31 skwawkbox still using the zionazi slur,0
6634,barbaraslavin1 alivaez fdd mdubowitz fdd is just another shrill nauseating offshoot of the zionazi lobby in th� httpstcohbirtk3clm,1
6635,arielelysegold disgusting zionazis freepalestine bds,1
6636,swilkinsonbc if the zionazis thought they would get away with it they would have gas chambers for the palestinian� httpstcoizamszbvoh,1
6637,thehill this blabbering fools hipocrisy is simply staggering as he sucks up to this bunch of zionazis,1
6638,a man in canada threatened to massacre jews he called zionazis  a term widely used in the extreme left while wo� httpstcolpflwbpv7b,0
6639,"hi theihra

maybe the terms zio zionazi zioscum amp other similar slurs could be included in your next definition� httpstcoqj4gvbqnq9",0
6640,palestinian child shot by zionazi israeli sniper  gaza bds httpstco23vugqhhck,1
6641,mojos55 midwalesmike rachel riley  a toxic zionazi,1
6642,lovebling6 the usa is enabling the zionazi israeli government by recognising jarusalem as the capital us embassy� httpstcoharqgncyiw,1
6643,jdwstangs3 shehabagencyen what a load of tripple dipped hasbara bs you zionazis choose to believe amp regurgitate� httpstcoukfheluytc,1
6644,swilkinsonbc zionazis theft ,1
6645,palestinehb onesisetiawan remembering the zionazi terrorism in palestine ,1
6646,"israel zionazi thieves to steal more land from muslims
zionazi
israel
settler 
freepalestine",1
6647,"boycott brands that support financially the zionazi rot 
help to end international support for israels oppression of palestinians
 
grouppalestine httpstcozkbssg60or",1
6648,irmafoltz madonna anyone who supports trump and his zionazi administration is not a christian he blesses the gen� httpstcotktlnzsubn,1
6649,meg4truth hawleymo realdonaldtrump well iran is in the zionazis sick list which we are somehow required to follow sad 40ronda,1
6650,the left is so much better big nosed jews zionazi rothschildsoros child killers organ harvesters,0
6651,betelgeuse100 helenoferraz zionazi gangsters are not bothered by laws they only apply to the goyim,1
6652,drnflnbamlbnhl illclicks reellivefilms krassenstein chelseaclinton how come none of you zionazi trumpidiot� httpstcogufbyjepl1,1
6653,disappointed by the serial defeats of its terrorism associates the usa prozionazi regime finally declare its open� httpstco9lsiuxwpc7,1
6654,zionazi terrorists strike again gazaunderattack israelicrimes bds,1
6655,zionazi agent provocateur to run for eu parliament httpstcoynpcfwbzfb,1
6656,soitiz theyre insinuating everywhere the toxins of zionazism ,1
6657,asawinstanley th2shay the new party  the zionazi party of great britain ,1
6658,i suppose you need to be human first to understand what a basic human right is zionazis httpstcossuwctw0jo,1
6659,ijasonalexander yeah except that iseael doesnt want these 2 non zionazi owned pols exposing their palestinian genocide program,1
6660,tedlieu realdonaldtrump potus i hate zionazis but more i hate president who became bouncer for zionazis,1
6661,walid970721 gerrrty un says its syria  golan is illegally occupied by zionazis,1
6662,the zionazi us will refuse and spineless italian govts will just cave in as usuallitalia chieder� agli usa la r� httpstco1wwn0z6wn2,1
6663,zionazi america is the country that is always making students and other americans work for the cia overseas or thei� httpstco45no79iweg,1
6664,snarwani anything to protect  his israel everything is allowed for them  zionazis nothing is allowed for their enemies,1
6665,rt redsimpson3 georgegalloway david lammy  an anti semite who supports apartheid israel zionazis,1
6666,"no illusion shall remain
is this a clue to put the spotlight on our dual zionazi congress who pledges allegiance to mossd israel deep swampy crooks and blck nobility 
just sayin   httpstcos3e3pg8ecu httpstcoklev3nfgz2 httpstcobuga6ozjio",1
6667,middleoo stupid filthy zionazi,1
6668,zionazi watch  mad dog attack httpstcoprtdjyznjq,1
6669,"trump who wont actually get his gun  fight a war is under the control of zionazi schill bolton
war with iran wou� httpstcooxrkfsze4v",1
6670,what kind of brainwashing is that the thefakenewskind the zionazis plant the lie deeply so it wont get mixed i� httpstcoterclv1iv6,1
6671,the rcmp came knocking on my door this morning with a complaint from a zionazi synagogue of satan in vancouver i se� httpstcogfzjeh9gfg,1
6672,timesofgaza a nation of thieving pigs cowardly low life zionazis one day youll get yours,1
6673,repleezeldin we should also reject zionazis,1
6674,disclosureontargeting in us uk worldwide nsacentralbankerzionazisatanistrun every single human is under re� httpstco0vdznos40v,1
6675,but of course they wont  germany is a bootlicking us zionazi colony so they cant�halt this escalation� bu� httpstco3vz31hroyk,1
6676,who is a bigger threat to democracy bibi or trump  usa backed steal land zionazism housedemocrats� httpstco8hlokxnmoc,1
6677,morgenthau12 avivibnkurnik talkestani yourfriendzippy so you are very unpopular good to see a zionazi with acc� httpstcolpk5antvbz,1
6678,swilkinsonbc dont those zionazi snipers have any kind of a moral compass they shoot and kill unarmed people who� httpstcof35fnyi4ou,1
6679,georgegalloway david lammy  an anti semite who supports apartheid israel zionazis,1
6680,"palestinian abdullah abu nasr executed by israeli zionazis for the crime of being curious
 on his own land
murder
bds
grouppalestine

httpstcod6dshufkpz",1
6681,lulinspector maureen lipman yet again behaving like a zionazi,1
6682,"palestinian abdullah abu nasr executed by israeli zionazis for the crime of being curious
 on his own land
murder
bds
grouppalestine

httpstcod6dshufkpz",1
6683,vanityfair vanity fair devotes 10x more glowing copy to zionazi bibi bootlicker weiss than congresswoman tulsi gab� httpstcoq1zag4k5bq,1
6684,amjoyshow it took lying criminal trump who obeyed his zionazi boss who funds him s adelsonto finally crack the b� httpstcohidz4vhnvv,1
6685,a thread on sidunite who recently joined uklabour for jeremycorbyn he calls jews �zionazis� neo nazi slur amp s� httpstcoodpxyp2xjx,0
6686,avimayer saint91 ilhanmn bungarsargon zionazi pig ,1
6687,daysofpalestine zionazis criminals,1
6688,"palestinian abdullah abu nasr executed by israeli zionazis for the crime of being curious
 on his own land
murder
bds
grouppalestine

httpstcod6dshufkpz",1
6689,rt communicipalist zionazi watch  mad dog attack httpstcoprtdjyznjq,1
6690,rudygiuliani corruption is you covering up 911 you are utterly corrupt cowardly and evil  a zionazi and nefar� httpstco7bjnmwwjmj,1
6691,with a fake smile sophyridge on skynews tory israel lobby tv says in response to zionazi ian duncansmith that� httpstco43asnobbbk,1
6692,senatemajldr you�re a dishonest liar it is america its zionazi viruses and its lizardeating saudi slaves who ar� httpstco9tn1ll8x6a,1
6693,netanyahu childkillerthieves zionazi racistfacist apartheid state of israel httpstcoka8u2dnpqm,1
6694,a man in canada threatened to massacre jews he called zionazis  a term widely used in the extreme left while wo� httpstcolpflwbpv7b,0
6695,rt maxgross zionazis israelicrimes httpstcoq6yaj8ljoe,1
6696,�we will soon pray there� israeli minister urges jewish settlers to enter alaqsa israeli minister gilad erdan� httpstcohib0hunav5,1
6697,a good start dear mr putin but follow it up please with material help for iran under zionazi sanctions it won� httpstcoi14aqlyqwl,1
6698,zzzzubzub annaleclaire bingo  zionazi is the winning keyword  ,1
6699,"no illusion shall remain
is this a clue to put the spotlight on our dual zionazi congress who pledges allegiance to mossd israel deep swampy crooks and blck nobility 
just sayin   httpstcos3e3pg8ecu httpstcoklev3nfgz2 httpstcobuga6ozjio",1
6700,american made and supported zionazi racist israel doesnt represent us the real jewish people of the world httpstcow8xedrdxvm,1
6701,ppalotay mtracey zionazis,1
6702,verdigg could be that they get the largest dose of chemtrails amp zionazi news tv or something else more sinister l� httpstcoemluk33uvo,1
6703,rt ajooski zionazis httpstcovupczkum8n,1
6704,stancollymore zionazi�s running things in the uk afraid of a labour that condemns racism apartheid ethnic cleans� httpstcovdo18o1gq9,1
6705,realnetanyahu maxblumenthal realdonaldtrump perhaps zionazi would be a better name for your zionazi settlement bibibibi,1
6706,defend international law petition demands norway impose sanctions on the ultra racist zionazi led apartheid israe� httpstco8s9azedsp5,1
6707,maljarhi yep twitter is run by zionazis,1
6708,verdigg trevskiworld zionazis are already in control  get rid of politicians amp keep admins time for the people� httpstco8ou8snir5u,1
6709,according to zionazis in order for you not to be anti semitic you have to support israel�s murder of palestinian ch� httpstcomxnqqjrskl,1
6710,oh look its  louise its fine if my mates call a jewish woman a zionazi raw on the subject of antisemitism,0
6711,swilkinsonbc is the un still looking in the opposite direction from zionazi israel�s war crimes,1
6712,zweiaugen take a deep breath close your eyes and open your heart you shall see zionazis do not care about jews� httpstcovjmwtybkxy,1
6713,zionazicanard101  all jews are zionazis even though many jews oppose israhell zionazicanard102  the present re� httpstcos4ggbnprip,1
6714,rt happybl57987931 swilkinsonbc the ioc fifa and uefa are all craven cowards who whimper and beg zionazis support,1
6715,i�m simultaneously a �zionazi� for saying �after the holocaust the jews really needed a homeland amp this is what we�� httpstcoxa1nmyznab,0
6716,what scares the zionazis is that their scam is exposed and lose the 45 bbbillions annual foreign aid and the us p� httpstcoecql9v2nwc,1
6717,wisermann lesterholt tuckercarlson financing and arming zionazis does the usa no favours,1
6718,verdigg the royal hypocrite family are zionazi shills and have pwoer shares in lockheed martin weapons industry� httpstcojv2w842fbt,1
6719,aliya hasan israel�s flag is �so offensive� �intolerant form of zionazism� canada delegitimization� httpstcof3jzwyuuai,0
6720,wurzel260654 mansoorbukharii kwilman idf toadmeister aka the temporary zionazi entity better known as israhell ruled by satanyahu,1
6721,omg first destroy the economy then cut electricity because they cannot pay for it such a zionazi thing to do� httpstco96hnngj7dk,1
6722,swilkinsonbc unless the civilised world does something to stop them the zionazis will implement their endl�sung � httpstcorjbofghdwe,1
6723,�we will soon pray there� israeli minister urges jewish settlers to enter alaqsa israeli minister gilad erdan� httpstcohib0hunav5,1
6724,imagine me saying i want an ethnically homogenous country what would the zionazis say they would be up in ar� httpstcono3lpothad,1
6725,video sick warcriminal human rights abusing ultraracist zionazi apartheid israeli police shoot palestinian in� httpstcop2a3aph8k6,1
6726,as we suspected  the useless corrupted un submitted to zionazi uk bribery over thiswikileaks uk saudi trade� httpstcotgqg4kxnan,1
6727,"kthopkins your antisemitism is worthy of the zionazi you represent

grouppalestine httpstconnc6omz7jl",1
6728,and the zionazis scream and shout about islamic suicide bombers while doing this oneway mission us had nuc� httpstco8w0hcr1edz,1
6729,asking this us zionazi colonys german govt to strongly reject us sanctions is like asking a prisoner to strongly reject prison nordstream 2 chiding is not enough german govt should strongly reject us sanctions � politician httpstcocgdsfmhhxo capetown southafrica,1
6730,"lock this fake account umasubyan behind her is an overlapping zionazi zionist 
fake pro palestina account",1
6731,zionazi� is a derogatory term for supporters of israel that combines the words �zionist� and �nazi� in his social� httpstcoatojcfztn5,0
6732,agreed however rembr bret stephens is a typical zionazi these ilk think they�re above all others amp non jews r bor� httpstcowlae6yvqnw,1
6733,indeed the reason he became donald of ny king of the zionazis  is to grandstand for pastorjohnhagee and his re� httpstcojicozeyhc5,1
6734,qudsn zionazis have fun watching heads explode,1
6735,sour grapes from the us zionazi empires disgusting orwellian govts and mediachristmas colors light up a diver� httpstcovu8pbooqmg,1
6736,"tell me again how judaism is not zionazism

its an evil society carpet bomb the lot of them

rabbi david barhayim

httpstcoh6tbhgb7pc",1
6737,"isn�t this terrorism  
this is just zionazi occupation in action ",1
6738,i�m simultaneously a �zionazi� for saying �after the holocaust the jews really needed a homeland amp this is what we�� httpstcoxa1nmyznab,0
6739,now israel plays the zionazi and kills their former hosts the palestinians,1
6740,swilkinsonbc zionazis teaves ,1
6741,desfandiary ignore them  theyre a bunch of zionazis foaming at the mouth,1
6742,rt maxgross wisermann lesterholt tuckercarlson financing and arming zionazis does the usa no favours,1
6743,"i had my face photoshopped into a gas chamber 

my favourite insult was zionazi netanyahu whre ct shill� httpstcoamlbt8d3pa",0
6744,letsgomathias he is a zionazi who takes his orders from tel aviv,1
6745,outrageous amp the usual zionazi tacticsthe masters of deception will continuously come up wnefarious activity to s� httpstcouostrpj7mq,1
6746,realdonaldtrump pure bs as the king of the zionazis you believe that it is your duty to punish china because you� httpstcoijy9jlcvko,1
6747,peterbayley djrothkopf all points back to the racist apartheid terrorist colonial vile brutal zionazi regime put� httpstcof36q6gerhd,1
6748,"tell me again how judaism is not zionazism

its an evil society carpet bomb the lot of them

rabbi david barhayim

httpstcoh6tbhgb7pc",1
6749,arigoldberg9 micahavni reprashida ilhanmn hahahahahazionazis steal our tax dollars to terrorize palestinian� httpstco0ceqsyel6a,1
6750,verdigg the royal hypocrite family are zionazi shills and have pwoer shares in lockheed martin weapons industry� httpstcojv2w842fbt,1
6751,bella94959362 this feature will be quite helpful for zionazis,1
6752,when i walk outside on the street i dont see other white people  i see zionazi synagogue of satan demons and ever� httpstco5wpa84tmaf,1
6753,busted ultraracist zionazi israeli military admits zionist soldier deliberately set fire to palestinian fields t� httpstco25l58szkxf,1
6754,amichaistein1 they missed what a shame better luck to them next time zionazis cant be appeased you see,1
6755,"nazis of a feather receive wishes from zionazistan 
httpstcohrdtffwuqx",1
6756,omg first destroy the economy then cut electricity because they cannot pay for it such a zionazi thing to do� httpstco96hnngj7dk,1
6757,idf why don�t you low life sob�s dismantle the zionazi state and git,1
6758,theimeu the criminal nature of zionazi organization called israel ,1
6759,yousefalhadda17 zionazi servant soldiers,1
6760,zionazis israelicrimes httpstcoq6yaj8ljoe,1
6761,its the only way to deal with the us zionazis  putin should learn from kim how to do it northkorea says tal� httpstcoaskxw2ui1r,1
6762,the zionazis  and the hell they create if you think im antisemitic go fuck yourself i know brutal savages w� httpstcox2rfczkgnk,1
6763,pls read amp share true story i know not just mercer weasel adelson amp other right wing zionazis gave trump gazilli� httpstco7x6sjlh9wt,1
6764,the anti neoliberal anti zionazi forces everywhere must unite in support of maduro assad palestine iran etc no� httpstconr4ftq5pd5,1
